"Nom du site","Type","Adresse","Latitude","Longitude","Nom vernaculaire","Nom scientifique","cd_nom (taxref)","URL fiche espèce","Période d'observation","Source"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Perruche à collier","Psittacula krameri",3448,"https://inpn.mnhn.fr/espece/cd_nom/3448","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Roitelet triple-bandeau","Regulus ignicapilla",459638,"https://inpn.mnhn.fr/espece/cd_nom/459638","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Roitelet huppé","Regulus regulus",4308,"https://inpn.mnhn.fr/espece/cd_nom/4308","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Tarin des aulnes","Spinus spinus",889056,"https://inpn.mnhn.fr/espece/cd_nom/889056","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Martinet à ventre blanc","Tachymarptis melba",3561,"https://inpn.mnhn.fr/espece/cd_nom/3561","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Chevalier culblanc","Tringa ochropus",2603,"https://inpn.mnhn.fr/espece/cd_nom/2603","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Troglodyte mignon","Troglodytes troglodytes",3967,"https://inpn.mnhn.fr/espece/cd_nom/3967","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117","2013-2016","FAUNE-PACA"
"Parc Athena","Parc public","Rue Abert Einstein 13013 Marseille","43.3398319632578","5.4426838114148","Grive musicienne","Turdus philomelos",4129,"https://inpn.mnhn.fr/espece/cd_nom/4129","2013-2016","FAUNE-PACA"
